CustomerID,Cluster,Recency,Frequency,Monetary,UniqueItemsPurchased,AvgDaysBetweenPurchases,FavoriteShoppingHour,Is_UK,Cancellation_Frequency,Cancellation_Rate,Total_Spend,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend,FavoriteShoppingDay,Rec1_StockCode,Rec1_Description,Rec2_StockCode,Rec2_Description,Rec3_StockCode,Rec3_Description
14548.0,0,150,2,652.8,2,55.0,8,1,0.0,0.0,652.8,326.4,0.0,0.0,1,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14550.0,0,10,2,765.62,38,0.0,12,1,0.0,0.0,765.62,382.81000000000006,59.425253890917446,84.04000000000002,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14551.0,0,17,2,186.23,9,20.0,18,1,0.0,0.0,186.23,93.115,45.70031126808658,-64.63000000000001,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14555.0,0,56,2,324.14,18,12.0,17,1,0.0,0.0,324.14,162.07,50.72784048232291,-71.74,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14570.0,0,280,2,217.21,28,0.0,10,1,0.0,0.0,217.21,217.21,0.0,0.0,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14576.0,0,371,1,35.400000000000006,1,1.0,17,1,0.0,0.0,35.400000000000006,35.400000000000006,0.0,0.0,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14583.0,0,5,5,1052.55,243,0.0,12,1,0.0,0.0,1052.55,263.1375,62.34496043520011,27.90500000000001,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14592.0,0,34,3,570.46,132,0.0,18,1,0.0,0.0,570.46,285.23,175.27762892052144,-247.88,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14593.0,0,21,3,617.99,127,1.0,12,1,0.0,0.0,617.99,308.995,43.26786394080487,-61.19,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14594.0,0,6,2,379.83,48,7.0,13,1,0.0,0.0,379.83,189.915,92.04408970705288,-130.17000000000002,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14595.0,0,19,6,1740.6,94,2.0,15,1,0.0,0.0,1740.6,435.15,532.7361152265413,122.79999999999998,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14597.0,0,10,2,883.15,45,3.0,13,1,0.0,0.0,883.15,441.575,390.9946946571015,552.95,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14608.0,0,3,4,1785.15,8,18.0,11,1,0.0,0.0,1785.15,446.2875,167.20386446391325,81.035,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14609.0,0,71,4,601.56,2,74.0,12,1,0.0,0.0,601.56,150.39,31.31568935853081,-4.643999999999998,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14616.0,0,242,3,406.08,2,37.0,9,1,0.0,0.0,406.08,135.36,115.49661813230723,-39.60000000000001,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14624.0,0,56,2,225.85,13,0.0,14,1,0.0,0.0,225.85,225.85,0.0,0.0,1,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14628.0,0,90,2,671.96,22,6.0,14,1,0.0,0.0,671.96,335.98,6.222539674441586,8.799999999999955,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14631.0,0,50,3,1006.98,38,6.0,11,1,0.0,0.0,1006.98,335.66,36.14200879862661,33.70000000000002,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14636.0,0,35,2,609.85,27,8.0,9,1,0.0,0.0,609.85,304.925,6.696301217836624,9.470000000000027,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14645.0,0,156,2,597.09,28,4.0,9,1,0.0,0.0,597.09,298.545,82.65371165289552,116.89,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14649.0,0,4,4,1417.29,148,1.0,12,1,0.0,0.0,1417.29,472.43,137.36895609998646,-35.11500000000001,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14651.0,0,66,2,654.6,95,1.0,16,1,0.0,0.0,654.6,327.3,125.89329132245292,-178.04,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14653.0,0,0,7,1937.6,153,1.0,13,1,0.0,0.0,1937.6,484.4,183.43630502166133,-14.292000000000009,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14656.0,0,168,2,291.05,73,1.0,13,1,0.0,0.0,291.05,145.525,17.557461376861966,24.829999999999984,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14660.0,0,86,2,285.74,24,0.0,11,1,0.0,0.0,285.74,142.87,19.68585278823348,27.840000000000003,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14662.0,0,28,4,771.17,143,1.0,12,1,0.0,0.0,771.17,192.7925,78.35737888035817,32.257000000000005,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14669.0,0,241,3,1269.99,158,0.0,12,1,0.0,0.0,1269.99,634.995,293.3856745821104,-414.91,1,16014,SMALL CHINESE STYLE SCISSOR,22616,PACK OF 12 LONDON TISSUES ,84879,ASSORTED COLOUR BIRD ORNAMENT
14670.0,0,279,2,411.53,107,0.0,14,1,0.0,0.0,411.53,411.53,0.0,0.0,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14672.0,0,234,2,765.55,58,1.0,15,1,0.0,0.0,765.55,382.775,137.8787512635649,194.98999999999995,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14673.0,0,2,5,1736.4,39,4.0,12,1,0.0,0.0,1736.4,578.8000000000001,361.44265976777007,-3.3600000000000136,2,16014,SMALL CHINESE STYLE SCISSOR,22616,PACK OF 12 LONDON TISSUES ,84879,ASSORTED COLOUR BIRD ORNAMENT
14675.0,0,15,1,604.75,93,0.0,12,1,0.0,0.0,604.75,604.75,0.0,0.0,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14681.0,0,70,3,498.95,6,23.0,10,1,0.0,0.0,498.95,249.475,204.3185044238529,-288.95,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14697.0,0,217,2,188.61,22,0.0,15,1,0.0,0.0,188.61,188.61,0.0,0.0,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14700.0,0,31,3,2235.3,80,1.0,13,1,0.0,0.0,2235.3,745.0999999999999,81.75960188259236,-21.92500000000001,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14704.0,0,19,7,1514.57,286,0.0,13,1,0.0,0.0,1514.57,302.914,266.96007450553344,119.38600000000002,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14705.0,0,198,1,179.0,1,6.5,12,1,0.0,0.0,179.0,179.0,0.0,0.0,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14715.0,0,24,4,867.38,60,4.0,12,1,0.0,0.0,867.38,216.845,112.3652426983837,64.184,1,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14716.0,0,42,2,329.68,46,1.0,17,1,0.0,0.0,329.68,164.84,33.545145699489815,-47.44,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14723.0,0,9,6,1156.6,192,1.0,15,1,0.0,0.0,1156.6,385.5333333333333,163.8091503345687,10.609999999999983,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14730.0,0,0,8,2005.06,317,0.0,13,1,0.0,0.0,2005.06,334.1766666666667,271.00853172301913,36.117714285714285,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14731.0,0,46,3,380.02,38,3.0,13,1,0.0,0.0,380.02,190.01,86.28116944038251,-122.01999999999998,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14737.0,0,3,3,1164.55,15,21.0,10,1,0.0,0.0,1164.55,388.1833333333333,285.24813905323435,-175.6,1,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14741.0,0,11,6,1400.34,35,6.0,8,1,0.0,0.0,1400.34,280.06800000000004,129.98126584242823,-39.68300000000001,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14754.0,0,44,2,638.05,38,6.0,12,1,0.0,0.0,638.05,319.025,128.34695185317022,181.51,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14758.0,0,144,4,1484.06,54,1.0,12,1,0.0,0.0,1484.06,371.015,193.79689995800587,-123.614,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14759.0,0,4,3,1625.97,92,2.0,12,1,0.0,0.0,1625.97,541.99,229.7593921910484,91.435,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14765.0,0,28,3,254.11,38,3.0,19,1,0.0,0.0,254.11,84.70333333333333,71.89721158246218,39.05500000000001,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14770.0,0,231,2,876.42,49,1.0,14,1,0.0,0.0,876.42,438.21,225.7226266903696,319.2199999999999,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14775.0,0,57,3,1011.9,57,5.0,12,1,0.0,0.0,1011.9,337.3,60.48209321774507,-48.06,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14778.0,0,126,2,730.86,34,5.0,11,1,0.0,0.0,730.86,365.43,44.37802158726772,62.75999999999999,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14779.0,0,280,3,386.15,40,1.0,12,1,0.0,0.0,386.15,193.075,219.3091681850077,-310.15,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14780.0,0,54,2,447.68,26,0.0,15,1,0.0,0.0,447.68,223.84,154.09270975617244,-217.92,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14785.0,0,9,2,77.4,2,2.0,13,1,0.0,0.0,77.4,77.4,0.0,0.0,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14788.0,0,6,2,679.4399999999999,26,0.0,15,1,0.0,0.0,679.4399999999999,339.72,40.63035564697903,-57.45999999999998,4,16014,SMALL CHINESE STYLE SCISSOR,22616,PACK OF 12 LONDON TISSUES ,84879,ASSORTED COLOUR BIRD ORNAMENT
14790.0,0,16,4,745.06,30,5.0,12,1,0.0,0.0,745.06,248.35333333333327,118.70953177118228,114.43,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14798.0,0,52,3,173.74,11,23.0,15,1,0.0,0.0,173.74,57.91333333333333,31.346083221565877,0.3299999999999983,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14803.0,0,161,3,845.55,35,3.0,13,1,0.0,0.0,845.55,281.85,228.4329903932442,-213.695,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14815.0,0,36,2,778.5,53,0.0,11,1,0.0,0.0,778.5,389.25,229.56928758002456,-324.6600000000001,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14817.0,0,199,2,1010.34,51,1.0,13,1,0.0,0.0,1010.34,505.17,36.23215146799864,-51.23999999999995,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14818.0,0,73,3,657.8,41,3.0,11,1,0.0,0.0,657.8,219.26666666666665,90.11132688698648,64.96000000000001,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14819.0,0,63,2,272.07,13,10.0,13,1,0.0,0.0,272.07,136.035,72.57036895317536,102.63,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14824.0,0,9,4,1127.71,19,2.0,14,1,0.0,0.0,1127.71,563.855,271.04110029661547,-383.31,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14825.0,0,3,12,2226.91,82,3.0,15,1,0.0,0.0,2226.91,222.691,122.58545612936489,-9.054969696969698,1,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14828.0,0,196,3,2139.76,17,8.0,10,1,0.0,0.0,2139.76,713.2533333333334,306.79436066090483,240.92000000000007,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14836.0,0,9,3,102.45,5,4.0,13,1,0.0,0.0,102.45,102.45,0.0,0.0,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14841.0,0,52,6,3295.76,103,2.0,10,1,0.0,0.0,3295.76,659.152,201.92697855908207,104.69900000000004,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14844.0,0,63,4,3189.81,87,1.0,13,1,0.0,0.0,3189.81,797.4525,125.8873428572812,21.826999999999988,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14851.0,0,22,2,511.35,28,8.0,14,1,0.0,0.0,511.35,255.675,70.06721094777501,99.09000000000005,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14852.0,0,57,6,2836.69,96,1.0,13,1,0.0,0.0,2836.69,567.338,117.5621004831064,15.210000000000004,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14855.0,0,118,2,645.65,13,0.0,12,1,0.0,0.0,645.65,322.82500000000005,23.29916844009671,32.94999999999999,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14862.0,0,25,2,841.1999999999999,47,2.0,10,1,0.0,0.0,841.1999999999999,420.6,164.7558800164656,233.00000000000009,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14871.0,0,2,4,522.38,68,3.0,13,1,0.0,0.0,522.38,130.595,29.25077377893902,7.963999999999997,1,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14880.0,0,76,3,706.19,45,4.0,13,1,0.0,0.0,706.19,235.39666666666668,106.86617628292562,106.86,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14887.0,0,78,1,1862.0,6,0.0,15,1,0.0,0.0,1862.0,1862.0,0.0,0.0,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14893.0,0,9,2,1237.85,72,0.0,10,1,0.0,0.0,1237.85,1237.85,0.0,0.0,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14896.0,0,204,2,468.77,43,3.0,12,1,0.0,0.0,468.77,234.385,32.29356669678964,-45.670000000000016,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14897.0,0,7,4,1366.38,43,5.0,9,1,0.0,0.0,1366.38,341.595,214.57627540496333,156.47000000000003,1,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14904.0,0,1,2,1025.44,66,0.0,12,1,0.0,0.0,1025.44,512.72,163.7093619803095,231.52000000000004,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14912.0,0,16,2,867.85,21,8.0,11,0,0.0,0.0,867.85,433.9249999999999,69.10554572536124,-97.72999999999996,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14913.0,0,35,4,1227.43,76,3.0,14,1,0.0,0.0,1227.43,306.8575,6.925269549507329,1.459000000000009,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14918.0,0,115,2,1610.15,39,0.0,11,1,0.0,0.0,1610.15,805.075,56.08063881590505,79.30999999999995,1,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14920.0,0,212,2,977.77,57,0.0,10,1,0.0,0.0,977.77,977.77,0.0,0.0,2,16014,SMALL CHINESE STYLE SCISSOR,22616,PACK OF 12 LONDON TISSUES ,84879,ASSORTED COLOUR BIRD ORNAMENT
14930.0,0,108,3,2372.86,116,1.0,10,0,0.0,0.0,2372.86,1186.43,116.38977618330566,164.5999999999999,1,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14931.0,0,4,4,864.6800000000001,28,6.0,12,0,0.0,0.0,864.6800000000001,216.17,45.01356758430359,-23.382,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14935.0,0,296,1,1784.71,10,0.0,14,0,0.0,0.0,1784.71,1784.71,0.0,0.0,1,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14947.0,0,71,2,290.82,14,4.0,9,1,0.0,0.0,290.82,145.41,46.796326778925724,-66.18,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14958.0,0,146,3,499.68,33,2.0,11,1,0.0,0.0,499.68,166.55999999999997,53.2491248754381,-51.62499999999999,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14960.0,0,7,2,221.27,23,6.0,12,1,0.0,0.0,221.27,110.635,31.586459915603083,44.67,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,84879,ASSORTED COLOUR BIRD ORNAMENT
14963.0,0,9,5,1487.8,149,0.0,12,1,0.0,0.0,1487.8,495.9333333333333,332.2849316976823,292.625,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14971.0,0,34,3,1116.57,144,0.0,13,1,0.0,0.0,1116.57,558.285,82.1304526348175,-116.15000000000003,3,16014,SMALL CHINESE STYLE SCISSOR,22616,PACK OF 12 LONDON TISSUES ,85099B,JUMBO BAG RED RETROSPOT
14973.0,0,106,3,1314.45,29,3.0,15,1,0.0,0.0,1314.45,438.15,189.38073582072704,-175.82,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14978.0,0,71,5,1931.42,136,1.0,12,1,0.0,0.0,1931.42,482.855,140.51588771380978,-94.428,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14985.0,0,197,2,296.75,78,1.0,19,1,0.0,0.0,296.75,148.375,33.75020666603392,47.73,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14995.0,0,38,2,233.23,53,4.0,13,1,0.0,0.0,233.23,116.615,3.8113055505954967,-5.390000000000001,4,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
14998.0,0,169,2,429.87,70,0.0,16,1,0.0,0.0,429.87,214.935,44.257813434466,62.59,1,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
15002.0,0,115,4,1641.76,93,2.0,10,1,0.0,0.0,1641.76,410.44,184.8095421418133,-41.94999999999997,1,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
15004.0,0,146,1,1245.93,153,0.0,14,1,0.0,0.0,1245.93,1245.93,0.0,0.0,4,16014,SMALL CHINESE STYLE SCISSOR,22616,PACK OF 12 LONDON TISSUES ,84879,ASSORTED COLOUR BIRD ORNAMENT
15006.0,0,50,1,497.14,120,0.0,15,1,0.0,0.0,497.14,497.14,0.0,0.0,2,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
15012.0,0,53,2,423.04,110,2.0,12,1,0.0,0.0,423.04,211.52,28.93480948615353,40.91999999999999,0,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
15014.0,0,42,2,260.17,29,3.0,20,1,0.0,0.0,260.17,130.08499999999998,17.472608563119604,24.710000000000008,3,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
15024.0,0,9,10,1661.33,105,2.0,12,1,0.0,0.0,1661.33,332.266,196.5711859098378,23.0,1,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
15026.0,0,79,3,464.2,56,3.0,13,1,0.0,0.0,464.2,154.73333333333332,68.44546539642589,62.22,1,16014,SMALL CHINESE STYLE SCISSOR,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,22616,PACK OF 12 LONDON TISSUES 
