CustomerID,Recency,Frequency,Monetary,UniqueItemsPurchased,AvgDaysBetweenPurchases,FavoriteShoppingHour,Is_UK,Cancellation_Frequency,Cancellation_Rate,Total_Spend,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend,FavoriteShoppingDay
13720,116,4,799.9,42,3.0,9,1,0.0,0.0,799.9,199.975,68.59415062525376,-10.199999999999998,2
13721,35,1,524.14,28,0.0,14,1,0.0,0.0,524.14,524.14,0.0,0.0,3
13722,119,4,2369.16,75,1.0,11,1,1.0,0.25,2369.16,789.7199999999999,742.443611259468,-734.86,2
13723,216,1,199.85000000000002,6,0.0,17,1,0.0,0.0,199.85000000000002,199.85000000000002,0.0,0.0,4
13725,49,11,1809.81,97,2.0,12,1,3.0,0.2727272727272727,1809.81,301.635,560.0343013691215,-211.30314285714283,4
13726,38,2,1079.6599999999999,39,1.0,11,1,0.0,0.0,1079.6599999999999,539.83,349.52288194051044,494.3,2
13727,28,2,333.48,19,0.0,12,1,0.0,0.0,333.48,333.48,0.0,0.0,6
13728,36,6,1016.14,38,4.0,10,1,0.0,0.0,1016.14,169.35666666666665,27.994699974578523,6.523428571428575,2
13730,135,2,752.6,38,0.0,12,1,0.0,0.0,752.6,752.6,0.0,0.0,4
13731,218,2,610.59,36,0.0,10,1,0.0,0.0,610.59,305.295,3.9951533137039776,-5.649999999999977,3
13732,27,1,491.86,33,0.0,15,1,0.0,0.0,491.86,491.86,0.0,0.0,4
13735,24,8,2766.18,161,1.0,14,1,4.0,0.5,2766.18,691.5450000000001,283.57634486442385,-78.75,1
13736,4,3,724.0,167,1.0,15,1,1.0,0.3333333333333333,724.0,362.0,17.493821766555193,24.74000000000001,6
13737,199,1,339.59999999999997,29,0.0,16,1,0.0,0.0,339.59999999999997,339.59999999999997,0.0,0.0,0
13739,17,1,216.9,3,0.0,13,1,0.0,0.0,216.9,216.9,0.0,0.0,0
13740,240,1,350.75,23,0.0,10,1,0.0,0.0,350.75,350.75,0.0,0.0,2
13741,71,4,666.33,34,4.0,9,1,1.0,0.25,666.33,222.11,74.6776479276095,72.22,3
13742,16,14,3102.42,200,0.0,14,1,2.0,0.14285714285714285,3102.42,443.20285714285717,308.0739136805909,-22.26142857142857,6
13743,2,8,1340.1499999999999,8,6.0,14,1,1.0,0.125,1340.1499999999999,223.35833333333335,64.15511465710794,14.455142857142857,4
13744,94,2,1156.36,54,2.0,14,1,0.0,0.0,1156.36,578.18,445.4489878762775,-629.96,6
13745,150,2,291.54,25,0.0,16,1,1.0,0.5,291.54,145.77,218.1707262672974,-308.54,3
13747,373,1,79.6,1,,10,1,0.0,0.0,79.6,79.6,0.0,0.0,2
13748,95,5,948.25,24,10.0,9,1,0.0,0.0,948.25,316.0833333333333,97.18194705465278,81.69999999999999,0
13750,53,5,1647.26,20,12.0,15,1,0.0,0.0,1647.26,329.452,21.884265352074312,-2.7540000000000022,1
13751,287,1,296.25,9,0.0,15,1,0.0,0.0,296.25,296.25,0.0,0.0,3
13752,123,6,1186.28,64,1.0,14,1,0.0,0.0,1186.28,237.256,135.28593729578841,-50.33700000000001,6
13753,287,1,741.26,35,0.0,12,1,0.0,0.0,741.26,741.26,0.0,0.0,4
13754,151,2,282.59999999999997,11,15.0,14,1,0.0,0.0,282.59999999999997,141.3,20.78893936688451,-29.400000000000006,2
13755,3,10,2154.68,232,0.0,13,1,1.0,0.1,2154.68,718.2266666666666,492.75638649674886,-380.70500000000004,0
13756,1,15,5145.12,66,2.0,9,1,1.0,0.06666666666666667,5145.12,571.6800000000001,304.6250058678703,18.818500000000007,2
13758,11,7,3190.55,104,3.0,15,1,0.0,0.0,3190.55,638.11,255.8085855674121,71.133,6
13759,32,2,659.4100000000001,24,1.0,15,1,0.0,0.0,659.4100000000001,329.70500000000004,326.266139907285,-461.4100000000001,3
13760,53,2,286.79,50,3.0,16,1,0.0,0.0,286.79,143.395,11.745043635508564,16.610000000000014,6
13761,49,2,1070.65,68,1.0,14,1,0.0,0.0,1070.65,535.325,61.68092452290244,87.2299999999999,3
13762,203,2,3.552713678800501e-15,7,1.0,9,1,1.0,0.5,3.552713678800501e-15,3.552713678800501e-15,0.0,0.0,3
13763,62,3,1689.46,17,6.0,15,1,2.0,0.6666666666666666,1689.46,563.1533333333333,997.502887481201,865.9799999999999,4
13764,70,3,1518.76,182,1.0,12,1,0.0,0.0,1518.76,506.25333333333333,63.93294951222986,36.620000000000005,4
13767,1,52,16945.71,55,0.0,14,1,15.0,0.28846153846153844,16945.71,1303.5161538461539,1027.6835588881308,37.62461538461539,0
13769,1,16,2771.87,73,2.0,13,1,6.0,0.375,2771.87,277.187,115.39213905923863,3.607818181818182,0
13771,63,5,2631.7,114,1.0,14,1,1.0,0.2,2631.7,657.925,499.38049037449053,29.799999999999976,3
13772,33,3,1132.13,141,1.0,11,1,0.0,0.0,1132.13,377.3766666666667,129.1371729337968,108.745,6
13774,81,1,345.0,22,0.0,12,1,0.0,0.0,345.0,345.0,0.0,0.0,0
13777,0,40,25758.100000000002,39,1.0,10,1,7.0,0.175,25758.100000000002,1981.3923076923077,2362.0392095396223,86.93170329670332,3
13778,102,1,178.7,9,0.0,15,1,0.0,0.0,178.7,178.7,0.0,0.0,6
13780,6,2,360.01,56,2.0,13,1,0.0,0.0,360.01,180.00500000000002,90.12075926222548,127.45,4
13781,250,1,127.84,17,0.0,12,1,0.0,0.0,127.84,127.84,0.0,0.0,6
13782,12,6,912.0,96,2.0,12,1,0.0,0.0,912.0,182.4,46.50702581331126,4.089000000000001,6
13784,9,11,2462.79,9,10.0,9,1,0.0,0.0,2462.79,273.6433333333333,244.47922692940602,-0.02099999999999985,3
13786,366,1,230.39999999999998,7,0.0,13,1,0.0,0.0,230.39999999999998,230.39999999999998,0.0,0.0,1
13787,75,2,309.04,24,9.0,12,1,0.0,0.0,309.04,154.52,68.05195662139334,96.24000000000001,6
13790,3,1,348.8,45,0.0,15,1,0.0,0.0,348.8,348.8,0.0,0.0,0
13791,42,3,1047.68,7,7.0,16,1,1.0,0.3333333333333333,1047.68,349.2266666666667,730.2930330581919,-702.66,3
13792,65,2,195.55,13,18.0,14,1,0.0,0.0,195.55,97.775,32.774399307996475,46.349999999999994,1
13798,0,63,36351.42,115,0.0,15,1,6.0,0.09523809523809523,36351.42,2796.263076923077,1061.111459637053,-166.31395604395604,4
13799,116,2,688.86,32,4.0,12,1,0.0,0.0,688.86,344.42999999999995,3.860803025278555,5.4599999999999795,0
13800,309,1,558.32,33,0.0,12,1,0.0,0.0,558.32,558.32,0.0,0.0,3
13801,66,1,324.8,23,0.0,10,1,0.0,0.0,324.8,324.8,0.0,0.0,1
13802,137,6,3906.27,57,3.0,10,1,3.0,0.5,3906.27,976.5675,909.9631340288829,432.33099999999996,2
13803,254,1,277.07,17,0.0,12,1,0.0,0.0,277.07,277.07,0.0,0.0,1
13804,30,7,2635.79,124,1.0,12,1,0.0,0.0,2635.79,658.9475,238.73120817843096,-81.607,2
13805,51,2,924.6,10,6.0,14,1,0.0,0.0,924.6,462.3,53.655262556435225,-75.88,1
13806,63,1,256.38,10,0.0,11,1,0.0,0.0,256.38,256.38,0.0,0.0,4
13807,366,1,112.6,7,0.0,15,1,0.0,0.0,112.6,112.6,0.0,0.0,1
13808,5,5,1747.66,70,1.0,12,1,0.0,0.0,1747.66,582.5533333333334,308.17520752541617,-246.97000000000003,6
13809,304,1,155.05,11,0.0,13,0,0.0,0.0,155.05,155.05,0.0,0.0,0
13810,28,2,827.51,30,0.0,12,0,0.0,0.0,827.51,413.755,262.68309814299056,-371.49,4
13811,183,2,519.75,5,6.0,9,0,0.0,0.0,519.75,259.875,52.50267850310115,74.25,3
13812,41,3,485.0,32,1.0,12,0,0.0,0.0,485.0,242.5,25.795255377685265,-36.48000000000002,4
13813,39,5,1155.41,53,1.0,10,0,1.0,0.2,1155.41,288.8525,212.53418476016196,56.48300000000002,0
13814,55,3,1562.12,37,1.0,13,0,1.0,0.3333333333333333,1562.12,520.7066666666666,496.4244403062095,-317.27,0
13815,21,5,3654.91,131,1.0,13,0,1.0,0.2,3654.91,913.7275,728.3066399246497,-161.339,0
13816,23,4,483.04,26,1.0,14,0,2.0,0.5,483.04,241.52,96.46350708946883,-136.42000000000002,3
13817,28,2,328.98,19,15.0,17,0,0.0,0.0,328.98,164.49,76.07054752004878,107.58,3
13819,301,3,1140.35,26,0.0,10,1,0.0,0.0,1140.35,570.175,228.92582040914473,323.74999999999994,0
13821,144,2,385.64,51,2.0,11,1,0.0,0.0,385.64,192.82,109.36113477831142,-154.65999999999997,2
13822,5,2,632.0,90,0.0,15,1,0.0,0.0,632.0,316.0,215.4978626344122,-304.76,6
13823,18,2,957.66,39,1.0,10,1,0.0,0.0,957.66,478.83,242.66490516759933,-343.17999999999995,4
13824,32,5,1698.94,34,6.0,8,1,0.0,0.0,1698.94,339.788,213.20006407128494,-81.0,2
13826,157,2,179.55,10,1.0,13,1,1.0,0.5,179.55,89.775,141.0324475076569,-199.45,3
13827,57,3,412.05,83,0.0,11,1,0.0,0.0,412.05,206.025,133.97552183141516,-189.46999999999997,4
13828,21,1,209.49,15,0.0,16,1,0.0,0.0,209.49,209.49,0.0,0.0,3
13829,358,1,-102.0,1,,16,1,1.0,1.0,-102.0,-102.0,0.0,0.0,2
13831,15,6,2202.99,58,4.0,13,1,0.0,0.0,2202.99,440.59799999999996,142.62080149823868,-35.09900000000001,0
13832,17,2,40.949999999999996,3,0.0,15,1,1.0,0.5,40.949999999999996,40.949999999999996,0.0,0.0,6
13833,158,1,384.8,28,0.0,13,1,0.0,0.0,384.8,384.8,0.0,0.0,6
13835,24,4,834.57,48,3.0,15,1,0.0,0.0,834.57,208.64249999999998,96.69237107962549,-71.369,6
13837,211,2,271.24,17,5.0,12,1,0.0,0.0,271.24,135.62,30.99956128721826,43.84000000000002,3
13838,5,4,691.73,144,2.0,10,1,0.0,0.0,691.73,230.57666666666668,16.05528677206776,-12.985000000000014,6
13841,252,1,85.0,1,,12,1,0.0,0.0,85.0,85.0,0.0,0.0,4
13842,58,9,3385.62,155,1.0,10,1,0.0,0.0,3385.62,376.18,133.9406697011777,36.12016666666666,2
13844,10,1,361.62,20,0.0,13,1,0.0,0.0,361.62,361.62,0.0,0.0,0
13845,64,1,312.98,9,0.0,8,1,0.0,0.0,312.98,312.98,0.0,0.0,3
13846,24,4,847.61,56,5.0,16,1,1.0,0.25,847.61,282.5366666666667,112.88254795730532,-105.13499999999999,1
13848,91,3,1255.0,3,68.0,10,1,0.0,0.0,1255.0,418.3333333333333,170.31832941093958,0.0,1
13849,51,2,1537.95,97,1.0,10,1,0.0,0.0,1537.95,768.9749999999999,248.0459877724291,350.7900000000001,2
13850,87,2,1586.81,93,0.0,14,1,1.0,0.5,1586.81,793.405,1134.3053430404002,-1604.15,1
13851,95,3,2651.46,77,2.0,14,1,0.0,0.0,2651.46,883.82,560.3088073553726,525.9300000000001,2
13853,8,2,1056.94,23,2.0,14,1,1.0,0.5,1056.94,528.47,794.3213315780964,-1123.3400000000001,3
13854,8,29,8025.0199999999995,39,3.0,11,1,4.0,0.13793103448275862,8025.0199999999995,617.3092307692308,318.2946138266019,-35.3039010989011,3
13856,168,5,363.4,10,2.0,13,1,2.0,0.4,363.4,181.7,123.46084399517122,174.60000000000002,4
13858,56,1,216.17,11,0.0,16,1,0.0,0.0,216.17,216.17,0.0,0.0,3
13859,325,1,201.16,27,0.0,16,1,0.0,0.0,201.16,201.16,0.0,0.0,0
13860,0,6,1240.0,58,1.0,9,1,1.0,0.16666666666666666,1240.0,310.0,77.03955131402745,-14.48800000000001,2
13862,17,10,2187.31,97,2.0,14,1,2.0,0.2,2187.31,273.41375,92.08770445884727,-15.727500000000004,1
13863,244,2,299.56,20,0.0,10,1,1.0,0.5,299.56,299.56,0.0,0.0,2
13865,57,4,501.56,26,7.0,8,1,0.0,0.0,501.56,125.39,24.52162854841959,-7.364000000000004,2
13866,73,1,145.67000000000002,7,0.0,14,1,0.0,0.0,145.67000000000002,145.67000000000002,0.0,0.0,0
13867,30,3,1015.29,51,3.0,12,1,0.0,0.0,1015.29,338.43,173.55928439585136,141.8,0
13868,6,2,3192.54,32,0.0,12,1,0.0,0.0,3192.54,1596.27,1539.6967317624596,2177.46,1
13869,122,4,3104.95,234,0.0,13,1,0.0,0.0,3104.95,776.2375,518.584662800267,370.207,0
13870,1,10,2751.25,91,2.0,9,1,2.0,0.2,2751.25,393.0357142857143,265.8272106624366,-67.30535714285715,4
13871,22,14,6389.8,155,0.0,12,1,1.0,0.07142857142857142,6389.8,638.98,242.05191702057087,20.581818181818175,3
13873,119,4,381.7,21,8.0,9,1,1.0,0.25,381.7,127.23333333333335,27.779323845863022,22.82500000000001,3
13874,357,1,540.45,18,0.0,18,1,0.0,0.0,540.45,540.45,0.0,0.0,3
13875,53,5,1786.79,79,2.0,9,1,0.0,0.0,1786.79,357.358,17.511346892800653,5.657000000000005,4
13876,63,1,122.7,7,0.0,10,1,0.0,0.0,122.7,122.7,0.0,0.0,4
13877,85,1,117.24,3,0.0,15,1,0.0,0.0,117.24,117.24,0.0,0.0,2
13878,54,1,1281.53,35,0.0,12,1,0.0,0.0,1281.53,1281.53,0.0,0.0,6
13880,20,13,3219.77,125,2.0,14,1,0.0,0.0,3219.77,321.977,194.90078142765645,41.26345454545455,1
13881,3,22,16989.52,72,1.0,10,1,2.0,0.09090909090909091,16989.52,1544.5018181818182,1173.7692149721613,185.98772727272726,1
13882,2,6,1131.28,54,0.0,12,1,1.0,0.16666666666666666,1131.28,377.0933333333333,266.986149890464,-245.11499999999995,3
13883,0,9,2542.25,109,2.0,10,1,4.0,0.4444444444444444,2542.25,508.45,506.1028799068427,-5.9809999999999945,3
13884,6,6,781.3000000000001,45,4.0,13,1,1.0,0.16666666666666666,781.3000000000001,260.43333333333334,78.0093317067473,28.575000000000003,6
13885,188,2,506.8,28,0.0,8,1,0.0,0.0,506.8,253.39999999999998,206.1216267158786,-291.5,0
13886,70,1,243.56,16,0.0,13,1,0.0,0.0,243.56,243.56,0.0,0.0,3
13887,203,1,349.55,19,0.0,17,1,0.0,0.0,349.55,349.55,0.0,0.0,3
13888,119,2,605.63,38,2.0,10,1,0.0,0.0,605.63,302.815,89.51264743040507,126.59,4
13889,92,1,416.90000000000003,15,0.0,9,1,0.0,0.0,416.90000000000003,416.90000000000003,0.0,0.0,3
13890,0,14,1860.8600000000001,74,3.0,9,1,4.0,0.2857142857142857,1860.8600000000001,310.1433333333334,280.7369941184572,105.19828571428573,3
13892,26,4,632.97,26,8.0,16,1,0.0,0.0,632.97,210.99,265.24996946276923,3.3400000000000034,3
13893,297,1,821.1,21,0.0,11,1,0.0,0.0,821.1,821.1,0.0,0.0,1
13894,21,5,535.97,25,9.0,9,1,2.0,0.4,535.97,267.985,165.51248427233523,234.07000000000005,2
13895,20,5,2588.12,97,1.0,11,1,1.0,0.2,2588.12,647.03,249.11861284670533,130.262,1
13897,49,1,311.16,17,0.0,14,1,0.0,0.0,311.16,311.16,0.0,0.0,3
13898,325,1,155.93,12,0.0,10,1,0.0,0.0,155.93,155.93,0.0,0.0,1
13899,15,2,388.52,19,14.0,9,1,0.0,0.0,388.52,194.26,147.41762174177143,-208.48000000000002,3
13900,182,3,740.95,42,1.0,12,1,0.0,0.0,740.95,246.98333333333335,206.71347617737294,-174.54000000000002,1
13901,71,5,2867.2,144,1.0,12,1,0.0,0.0,2867.2,573.44,563.3412705900395,1.0030000000000088,0
13904,36,2,332.64,24,10.0,11,1,0.0,0.0,332.64,166.32,49.214631970583696,-69.6,4
13908,79,5,2297.05,103,1.0,11,1,1.0,0.2,2297.05,574.2625,257.82205108368834,170.371,2
13911,56,9,2580.91,120,1.0,10,1,0.0,0.0,2580.91,430.15166666666664,236.70033404426508,-10.261999999999995,4
13914,3,3,613.95,28,0.0,10,1,1.0,0.3333333333333333,613.95,306.975,451.80587783914456,-638.95,0
13917,49,2,272.04,16,8.0,9,1,0.0,0.0,272.04,136.01999999999998,99.90004604603544,141.28,4
13918,49,2,1212.8400000000001,30,7.0,12,1,0.0,0.0,1212.8400000000001,606.42,577.3102604319448,816.44,4
13919,52,3,314.15999999999997,23,2.0,10,0,1.0,0.3333333333333333,314.15999999999997,157.08,53.839110319543735,-76.14,2
13922,351,1,172.25,7,0.0,10,1,0.0,0.0,172.25,172.25,0.0,0.0,3
13923,53,1,351.13,20,0.0,12,1,0.0,0.0,351.13,351.13,0.0,0.0,0
13924,1,11,1682.08,91,0.0,15,1,5.0,0.45454545454545453,1682.08,420.52,193.9942103947091,-91.886,2
13925,35,6,616.65,28,2.0,12,1,2.0,0.3333333333333333,616.65,154.1625,170.57357911372637,-106.349,3
13926,22,1,223.85000000000002,11,0.0,13,1,0.0,0.0,223.85000000000002,223.85000000000002,0.0,0.0,2
13927,74,1,348.99,21,0.0,12,1,0.0,0.0,348.99,348.99,0.0,0.0,0
13928,10,4,464.57,23,4.0,12,1,0.0,0.0,464.57,154.85666666666665,73.47045415221915,67.46000000000001,1
13929,168,3,802.85,8,17.0,15,1,1.0,0.3333333333333333,802.85,401.42499999999995,40.128309832336555,56.74999999999994,3
13930,57,2,337.34,15,4.0,11,1,0.0,0.0,337.34,168.67,58.44944653288002,-82.66000000000001,1
13931,85,3,1230.93,56,3.0,10,1,1.0,0.3333333333333333,1230.93,615.465,335.52923874082865,474.51,0
13932,294,1,307.4,16,0.0,12,1,0.0,0.0,307.4,307.4,0.0,0.0,4
13933,108,2,608.7900000000001,23,1.0,13,1,0.0,0.0,608.7900000000001,304.395,4.81539717988041,6.810000000000002,3
13934,263,1,922.1,31,0.0,8,1,0.0,0.0,922.1,922.1,0.0,0.0,0
13936,170,2,361.28,26,0.0,8,1,1.0,0.5,361.28,361.28,0.0,0.0,0
13937,168,1,158.85,9,0.0,16,1,0.0,0.0,158.85,158.85,0.0,0.0,3
13938,34,1,71.66,7,0.0,14,1,0.0,0.0,71.66,71.66,0.0,0.0,4
13939,22,4,556.75,43,6.0,11,1,1.0,0.25,556.75,185.58333333333334,17.656852305361046,2.8200000000000074,1
13940,16,4,839.14,39,2.0,16,1,0.0,0.0,839.14,209.785,25.046598571462756,6.546000000000001,0
13941,21,7,4912.41,24,7.0,9,1,2.0,0.2857142857142857,4912.41,818.735,493.40060890720434,9.887142857142871,1
13946,78,3,561.5699999999999,11,18.0,12,1,0.0,0.0,561.5699999999999,187.19000000000003,102.16248969166718,-67.125,6
13947,64,1,90.6,5,0.0,14,1,0.0,0.0,90.6,90.6,0.0,0.0,2
13948,360,1,102.0,3,0.0,10,1,0.0,0.0,102.0,102.0,0.0,0.0,1
13949,2,6,2427.32,124,0.0,11,1,0.0,0.0,2427.32,606.83,257.0888371750123,-156.32399999999998,2
13950,10,5,728.56,33,6.0,14,1,1.0,0.2,728.56,242.85333333333332,141.42097451698362,112.79499999999999,1
13951,175,3,674.45,38,3.0,13,1,0.0,0.0,674.45,224.8166666666667,73.31743607992122,-27.08,6
13952,210,3,3246.09,119,0.0,9,1,1.0,0.3333333333333333,3246.09,1623.045,593.5666453314237,-839.4300000000001,4
13953,6,7,3515.68,8,18.0,10,1,0.0,0.0,3515.68,502.23999999999995,123.51789937764754,-23.63142857142857,1
13954,1,3,378.59,24,2.0,10,1,1.0,0.3333333333333333,378.59,126.19666666666666,162.57364649085451,-7.450000000000003,3
13955,153,2,322.96,33,4.0,17,1,0.0,0.0,322.96,161.48,61.687995590714394,-87.24,4
13956,4,5,1026.42,123,1.0,16,1,0.0,0.0,1026.42,205.28400000000002,104.64560444662739,8.926000000000002,6
13958,371,1,-102.45,5,0.0,17,1,1.0,1.0,-102.45,-102.45,0.0,0.0,3
13959,78,3,598.2,79,3.0,15,1,0.0,0.0,598.2,199.4,70.29671116062258,23.00999999999999,2
13960,20,2,230.22,11,4.0,15,1,0.0,0.0,230.22,115.11,18.3706341752265,-25.97999999999999,4
13962,21,2,169.55,11,22.0,11,1,0.0,0.0,169.55,84.775,46.42156018489684,-65.64999999999999,4
13963,307,4,664.54,35,1.0,11,1,0.0,0.0,664.54,221.51333333333332,96.14164047556775,15.424999999999997,1
13967,145,1,80.7,2,0.0,12,1,0.0,0.0,80.7,80.7,0.0,0.0,6
13969,6,20,8986.69,334,0.0,15,1,2.0,0.1,8986.69,816.9718181818182,675.551693844641,157.15500000000003,3
13971,8,11,2702.2200000000003,118,1.0,12,1,3.0,0.2727272727272727,2702.2200000000003,337.77750000000003,194.22116154749241,-14.874999999999996,0
13972,70,2,190.25,15,9.0,11,1,0.0,0.0,190.25,95.125,71.8066936294939,-101.55000000000001,6
13973,286,1,264.7,11,0.0,15,1,0.0,0.0,264.7,264.7,0.0,0.0,4
13974,48,1,413.59000000000003,28,0.0,14,1,0.0,0.0,413.59000000000003,413.59000000000003,0.0,0.0,4
13975,30,7,2503.23,240,0.0,13,1,1.0,0.14285714285714285,2503.23,500.646,348.3648296398475,84.72099999999999,1
13976,206,1,357.98,10,0.0,9,1,0.0,0.0,357.98,357.98,0.0,0.0,1
13978,14,2,196.79000000000002,14,2.0,15,1,0.0,0.0,196.79000000000002,98.39500000000001,85.6942708119977,-121.19,1
13979,72,1,869.87,54,0.0,13,1,0.0,0.0,869.87,869.87,0.0,0.0,1
13980,59,1,200.14,11,0.0,13,1,0.0,0.0,200.14,200.14,0.0,0.0,0
13982,38,5,1861.11,72,2.0,13,1,1.0,0.2,1861.11,465.2775,135.33832972098728,47.96499999999998,0
13983,29,13,2590.46,91,3.0,14,1,1.0,0.07692307692307693,2590.46,287.8288888888889,95.77840955095836,-9.481500000000002,0
13984,26,6,488.03,14,21.0,15,1,1.0,0.16666666666666666,488.03,81.33833333333332,281.3873482882034,-34.76028571428572,2
13985,3,16,7024.53,108,0.0,13,1,1.0,0.0625,7024.53,780.5033333333333,588.0812667480575,101.17983333333335,2
13986,16,1,320.46,12,0.0,15,1,0.0,0.0,320.46,320.46,0.0,0.0,1
13988,19,9,4098.8,188,0.0,10,1,3.0,0.3333333333333333,4098.8,683.1333333333333,300.722604183102,-27.58114285714285,2
13989,65,2,1266.08,33,4.0,15,1,0.0,0.0,1266.08,633.04,372.8291214484191,-527.2600000000001,3
13990,212,1,311.3,16,0.0,15,1,0.0,0.0,311.3,311.3,0.0,0.0,1
13991,11,7,849.63,57,1.0,13,1,1.0,0.14285714285714285,849.63,212.4075,77.87272666558769,54.57899999999999,6
13992,29,1,76.8,5,0.0,15,1,0.0,0.0,76.8,76.8,0.0,0.0,2
13993,31,12,3409.66,66,2.0,12,1,3.0,0.25,3409.66,378.8511111111111,237.93970336224075,-6.725666666666677,2
13994,3,6,2313.14,122,0.0,15,1,0.0,0.0,2313.14,462.62800000000004,543.2254909519619,94.04800000000002,0
13995,14,6,1383.49,55,2.0,8,1,1.0,0.16666666666666666,1383.49,276.698,97.06465304115603,-27.120000000000005,3
13999,9,15,3865.26,102,1.0,11,1,3.0,0.2,3865.26,386.526,164.0059694848534,24.537939393939393,0
14000,205,2,633.71,15,0.0,16,1,1.0,0.5,633.71,633.71,0.0,0.0,3
14001,45,3,2043.0800000000002,34,8.0,9,1,0.0,0.0,2043.0800000000002,681.0266666666666,356.28914456285827,216.35000000000002,3
14002,133,2,529.73,47,0.0,15,1,0.0,0.0,529.73,529.73,0.0,0.0,3
14004,42,7,4582.64,102,1.0,12,1,0.0,0.0,4582.64,916.528,337.4809059339506,5.314999999999998,3
14005,9,5,2874.72,53,2.0,10,1,0.0,0.0,2874.72,574.9440000000001,743.9985829825215,355.658,6
14006,115,3,962.19,22,6.0,16,1,0.0,0.0,962.19,320.73,32.04721048702989,-2.1699999999999875,1
14009,197,3,685.9300000000001,42,0.0,13,1,1.0,0.3333333333333333,685.9300000000001,685.9300000000001,0.0,0.0,2
14012,277,1,328.8,11,0.0,12,1,0.0,0.0,328.8,328.8,0.0,0.0,0
14013,109,3,473.02,30,5.0,15,1,0.0,0.0,473.02,157.67333333333332,40.412301757426945,40.36,6
14014,76,1,505.18,39,0.0,13,1,0.0,0.0,505.18,505.18,0.0,0.0,4
14015,52,1,917.34,20,0.0,10,1,0.0,0.0,917.34,917.34,0.0,0.0,1
14016,153,5,4278.46,153,1.0,10,0,1.0,0.2,4278.46,1069.615,324.3114275404635,43.604000000000006,4
14019,46,4,1398.96,37,1.0,15,1,1.0,0.25,1398.96,466.32,134.10673249318987,118.39499999999995,6
14020,16,2,642.8,37,1.0,9,1,0.0,0.0,642.8,321.4,13.774440097513898,-19.47999999999996,2
14021,154,3,631.9,22,4.0,13,1,0.0,0.0,631.9,210.63333333333333,86.89616408871761,-34.349999999999994,3
14022,224,1,440.0,28,0.0,14,1,0.0,0.0,440.0,440.0,0.0,0.0,3
14023,6,2,584.07,30,8.0,15,1,0.0,0.0,584.07,292.03499999999997,26.721565261039665,37.79000000000002,6
14024,121,2,327.7,16,0.0,13,1,0.0,0.0,327.7,327.7,0.0,0.0,6
14027,60,1,104.82,6,0.0,9,1,0.0,0.0,104.82,104.82,0.0,0.0,0
14029,62,2,467.66,15,5.0,14,1,0.0,0.0,467.66,233.82999999999998,97.0574767856655,137.25999999999996,4
14030,17,8,2360.09,210,1.0,16,1,0.0,0.0,2360.09,393.34833333333336,198.69469237165512,-38.247714285714295,0
14031,6,22,14698.91,120,1.0,17,1,3.0,0.13636363636363635,14698.91,1336.2645454545454,678.4889280358764,-20.78190909090909,4
14032,1,18,2929.84,53,2.0,11,1,7.0,0.3888888888888889,2929.84,366.23,165.0139755986054,-14.91095238095238,1
14034,21,4,512.02,82,1.0,14,1,1.0,0.25,512.02,256.01,110.45007922133873,-156.20000000000002,3
14035,28,5,1428.02,41,4.0,15,1,0.0,0.0,1428.02,285.604,94.24475412456651,-11.110000000000003,6
14036,284,1,626.65,38,0.0,9,1,0.0,0.0,626.65,626.65,0.0,0.0,0
14037,175,2,147.20000000000002,27,6.0,11,1,0.0,0.0,147.20000000000002,73.6,54.02295808265222,-76.39999999999999,4
14038,77,4,1554.48,64,1.0,14,1,1.0,0.25,1554.48,518.16,174.4123149321744,-118.22999999999999,0
14039,32,1,152.2,6,0.0,13,1,0.0,0.0,152.2,152.2,0.0,0.0,6
14040,40,14,3546.2400000000002,146,1.0,12,1,2.0,0.14285714285714285,3546.2400000000002,443.28,295.01821440136786,-2.589523809523805,6
14041,265,1,141.41,21,0.0,13,1,0.0,0.0,141.41,141.41,0.0,0.0,4
14044,26,4,652.82,165,1.0,14,1,0.0,0.0,652.82,163.205,36.84156212757543,-16.36,6
14045,108,4,1659.75,4,52.0,8,1,0.0,0.0,1659.75,553.25,324.8206389686468,40.80000000000001,3
14046,283,1,151.59,13,0.0,14,1,0.0,0.0,151.59,151.59,0.0,0.0,0
14047,8,7,1290.01,22,11.0,11,1,2.0,0.2857142857142857,1290.01,258.002,146.91671831347176,46.86,3
14048,276,2,375.13,84,0.0,14,1,1.0,0.5,375.13,187.565,314.4715987970933,-444.73,0
14049,16,6,5639.15,352,0.0,11,1,2.0,0.3333333333333333,5639.15,1409.7875,973.9354266197528,223.82100000000008,2
14050,31,2,746.36,49,1.0,13,1,0.0,0.0,746.36,373.18,159.52328983568515,-225.60000000000002,3
14051,0,26,15477.34,52,1.0,10,1,3.0,0.11538461538461539,15477.34,1190.5646153846153,693.8728562882324,75.89203296703297,1
14052,19,1,225.36,56,0.0,12,1,0.0,0.0,225.36,225.36,0.0,0.0,6
14053,123,2,260.25,2,11.0,12,1,0.0,0.0,260.25,130.125,34.11790219225092,-48.25,6
14054,64,1,92.46,6,0.0,15,1,0.0,0.0,92.46,92.46,0.0,0.0,2
14055,105,1,725.6400000000001,10,0.0,15,1,0.0,0.0,725.6400000000001,725.6400000000001,0.0,0.0,3
